x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.43607502,-0.08954836,0.24735580,0.50624425,-0.49905760,0.49373547,0.50088278,162.07894527,121.62094671,12.91945866,121.62094671,255.94331711,-40.57666118,12.91945866,-40.57666118,187.58497272,0.49371991,-1.09619902,3.65974813,-1.09619902,3.46087406,-10.23882631,3.65974813,-10.23882631,32.57904805
0.43604673,-0.08940991,0.24735724,0.50624554,-0.49905581,0.49373488,0.50088384,162.05404341,121.68947075,12.89806664,121.68947075,255.88668368,-40.56216535,12.89806664,-40.56216535,187.53901802,0.49552049,-1.09727256,3.66739623,-1.09727256,3.45466205,-10.22909275,3.66739623,-10.22909275,32.58375696
0.43601844,-0.08927140,0.24735867,0.50624683,-0.49905402,0.49373428,0.50088490,162.02923042,121.75794784,12.87668281,121.75794784,255.83002678,-40.54763536,12.87668281,-40.54763536,187.49306481,0.49733064,-1.09834415,3.67506529,-1.09834415,3.44843859,-10.21931354,3.67506529,-10.21931354,32.58840268
0.43599015,-0.08913281,0.24736010,0.50624813,-0.49905223,0.49373369,0.50088596,162.00450631,121.82637785,12.85530725,121.82637785,255.77334645,-40.53307127,12.85530725,-40.53307127,187.44711308,0.49915041,-1.09941373,3.68275527,-1.09941373,3.44220375,-10.20948871,3.68275527,-10.20948871,32.59298524
0.43596186,-0.08899415,0.24736152,0.50624942,-0.49905044,0.49373310,0.50088702,161.97987106,121.89476069,12.83394006,121.89476069,255.71664272,-40.51847311,12.83394006,-40.51847311,187.40116284,0.50097983,-1.10048126,3.69046614,-1.10048126,3.43595761,-10.19961833,3.69046614,-10.19961833,32.59750466
0.43593357,-0.08885542,0.24736295,0.50625072,-0.49904864,0.49373251,0.50088808,161.95532465,121.96309625,12.81258131,121.96309625,255.65991564,-40.50384092,12.81258131,-40.50384092,187.35521408,0.50281893,-1.10154669,3.69819787,-1.10154669,3.42970024,-10.18970241,3.69819787,-10.18970241,32.60196099
0.43590528,-0.08871662,0.24736437,0.50625202,-0.49904685,0.49373192,0.50088914,161.93086709,122.03138444,12.79123109,122.03138444,255.60316524,-40.48917476,12.79123109,-40.48917476,187.30926682,0.50466774,-1.10260995,3.70595042,-1.10260995,3.42343172,-10.17974101,3.70595042,-10.17974101,32.60635423
0.43587699,-0.08857774,0.24736579,0.50625331,-0.49904505,0.49373134,0.50089020,161.90649835,122.09962513,12.76988950,122.09962513,255.54639156,-40.47447465,12.76988950,-40.47447465,187.26332106,0.50652631,-1.10367101,3.71372378,-1.10367101,3.41715212,-10.16973416,3.71372378,-10.16973416,32.61068444
0.43584870,-0.08843880,0.24736720,0.50625461,-0.49904325,0.49373075,0.50089126,161.88221843,122.16781824,12.74855662,122.16781824,255.48959464,-40.45974064,12.74855662,-40.45974064,187.21737680,0.50839466,-1.10472980,3.72151791,-1.10472980,3.41086151,-10.15968192,3.72151791,-10.15968192,32.61495162
0.43582042,-0.08829979,0.24736862,0.50625591,-0.49904144,0.49373017,0.50089232,161.85802732,122.23596365,12.72723253,122.23596365,255.43277451,-40.44497277,12.72723253,-40.44497277,187.17143404,0.51027283,-1.10578628,3.72933276,-1.10578628,3.40455996,-10.14958432,3.72933276,-10.14958432,32.61915583
0.43579213,-0.08816071,0.24737003,0.50625721,-0.49903964,0.49372959,0.50089338,161.83392499,122.30406127,12.70591733,122.30406127,255.37593122,-40.43017108,12.70591733,-40.43017108,187.12549279,0.51216085,-1.10684038,3.73716833,-1.10684038,3.39824757,-10.13944140,3.73716833,-10.13944140,32.62329707
0.43576384,-0.08802155,0.24737144,0.50625851,-0.49903783,0.49372901,0.50089443,161.80991145,122.37211098,12.68461110,122.37211098,255.31906480,-40.41533561,12.68461110,-40.41533561,187.07955305,0.51405876,-1.10789207,3.74502456,-1.10789207,3.39192439,-10.12925322,3.74502456,-10.12925322,32.62737540
0.43573556,-0.08788233,0.24737284,0.50625981,-0.49903602,0.49372843,0.50089549,161.78598667,122.44011269,12.66331392,122.44011269,255.26217529,-40.40046641,12.66331392,-40.40046641,187.03361483,0.51596659,-1.10894127,3.75290143,-1.10894127,3.38559050,-10.11901981,3.75290143,-10.11901981,32.63139084
0.43570727,-0.08774303,0.24737425,0.50626111,-0.49903421,0.49372786,0.50089655,161.76215065,122.50806629,12.64202588,122.50806629,255.20526272,-40.38556351,12.64202588,-40.38556351,186.98767812,0.51788438,-1.10998795,3.76079890,-1.10998795,3.37924599,-10.10874121,3.76079890,-10.10874121,32.63534341
0.43567899,-0.08760367,0.24737565,0.50626241,-0.49903240,0.49372728,0.50089760,161.73840336,122.57597168,12.62074708,122.57597168,255.14832714,-40.37062696,12.62074708,-40.37062696,186.94174294,0.51981216,-1.11103205,3.76871695,-1.11103205,3.37289093,-10.09841748,3.76871695,-10.09841748,32.63923316
0.43565071,-0.08746423,0.24737705,0.50626371,-0.49903059,0.49372671,0.50089866,161.71474480,122.64382875,12.59947759,122.64382875,255.09136859,-40.35565679,12.59947759,-40.35565679,186.89580928,0.52174997,-1.11207351,3.77665553,-1.11207351,3.36652539,-10.08804866,3.77665553,-10.08804866,32.64306012
0.43562243,-0.08732473,0.24737844,0.50626501,-0.49902877,0.49372614,0.50089972,161.69117496,122.71163741,12.57821750,122.71163741,255.03438709,-40.34065306,12.57821750,-40.34065306,186.84987715,0.52369783,-1.11311227,3.78461463,-1.11311227,3.36014946,-10.07763479,3.78461463,-10.07763479,32.64682432
0.43559414,-0.08718515,0.24737984,0.50626631,-0.49902695,0.49372557,0.50090077,161.66769380,122.77939753,12.55696690,122.77939753,254.97738270,-40.32561579,12.55696690,-40.32561579,186.80394655,0.52565579,-1.11414830,3.79259419,-1.11414830,3.35376321,-10.06717593,3.79259419,-10.06717593,32.65052579
