real_x,real_y,real_z
0.240879,0.445766,0.549536
0.240858,0.445871,0.549437
0.240836,0.445979,0.549337
0.240814,0.446089,0.549234
0.240799,0.446193,0.549134
0.240775,0.446304,0.549031
0.240754,0.446413,0.548929
0.240737,0.44652,0.548829
0.24072,0.446629,0.548728
0.240704,0.446737,0.548629
0.240687,0.446848,0.548523
0.240673,0.44696,0.54842
0.240659,0.447071,0.548318
0.240643,0.447182,0.548212
0.24063,0.447294,0.548112
0.240614,0.447408,0.548009
0.240602,0.44752,0.547903
0.240589,0.447634,0.5478
0.240575,0.447745,0.547699
0.240563,0.447857,0.547599
0.240546,0.447971,0.5475
0.240534,0.448083,0.547404
0.240521,0.448194,0.547305
0.240509,0.448305,0.547205
0.240494,0.448416,0.547109
0.24048,0.448524,0.547012
0.240468,0.448634,0.546915
0.240459,0.448739,0.546819
0.240445,0.44885,0.546725
0.240436,0.448956,0.546624
0.240421,0.449063,0.546533
0.240409,0.449167,0.546438
0.240394,0.449272,0.546346
0.240379,0.449374,0.546252
0.240362,0.44948,0.546158
0.240347,0.449582,0.546068
0.240333,0.449683,0.545975
0.240323,0.449782,0.545884
0.240303,0.449883,0.545795
0.240292,0.449984,0.545706
0.240277,0.450082,0.545614
0.240264,0.450182,0.545524
0.240255,0.45028,0.545434
0.240237,0.450381,0.545345
0.240225,0.45048,0.545254
0.240213,0.450579,0.54516
0.2402,0.45068,0.54507
0.240191,0.450779,0.544976
0.240176,0.45088,0.544886
0.240164,0.450981,0.544793
0.240151,0.45108,0.544705
0.240137,0.451181,0.544614
0.240124,0.451283,0.544522
0.240111,0.451385,0.544436
0.240102,0.451486,0.544344
0.240086,0.451592,0.544248
0.240074,0.451692,0.54416
0.240064,0.451796,0.544071
0.240055,0.451895,0.543978
0.240045,0.451999,0.543886
0.240032,0.452105,0.543788
0.240024,0.452207,0.543693
0.240012,0.452313,0.543596
0.240003,0.452416,0.543506
0.239992,0.452521,0.543407
0.239982,0.452626,0.543313
0.239969,0.452732,0.543216
0.239962,0.452837,0.54312
0.239952,0.452942,0.54302
0.239941,0.45305,0.542922
0.23993,0.453154,0.542825
0.239914,0.453261,0.54273
0.239902,0.453365,0.542633
0.239885,0.45347,0.542537
0.239871,0.453575,0.542441
0.239856,0.453679,0.542347
0.239844,0.453782,0.542248
0.239827,0.453887,0.542153
0.239813,0.45399,0.542053
0.239793,0.454098,0.541954
0.239781,0.454201,0.541855
0.239766,0.454307,0.541759
0.239748,0.454411,0.54166
0.239731,0.454516,0.541562
0.23971,0.454621,0.54147
0.239691,0.454725,0.541374
0.239679,0.454826,0.541282
0.239658,0.454932,0.541189
0.239639,0.455036,0.541094
0.239623,0.455137,0.541005
0.239605,0.455239,0.540908
0.239587,0.455341,0.540816
0.23957,0.455442,0.540724
0.239549,0.455546,0.54063
0.23953,0.455648,0.540536
0.239507,0.455751,0.540443
0.239489,0.45585,0.54035
0.23947,0.455948,0.540254
0.239452,0.456046,0.54016
0.239432,0.456145,0.540066
0.239412,0.456246,0.539973
0.239393,0.456345,0.539875
0.239374,0.456443,0.539778
0.239355,0.456543,0.539684
0.239334,0.456642,0.53959
0.239317,0.45674,0.539494
0.239298,0.456838,0.539399
0.239281,0.456936,0.539305
0.239262,0.457035,0.53921
0.239241,0.457137,0.539116
0.239225,0.457233,0.539021
0.239205,0.457333,0.538923
0.239188,0.457432,0.538827
0.23917,0.457532,0.538728
0.239157,0.457631,0.53863
0.239138,0.457733,0.538532
0.239123,0.457835,0.53843
0.239107,0.457937,0.53833
0.239089,0.458041,0.53823
0.239073,0.458145,0.538133
0.239056,0.458247,0.53803
0.239041,0.458352,0.53793
0.239019,0.458457,0.537831
0.239001,0.45856,0.537734
0.238983,0.458664,0.537633
0.238962,0.458769,0.537539
0.238943,0.458875,0.537435
0.238926,0.458978,0.53734
0.238905,0.459081,0.537243
0.238882,0.459186,0.537142
0.238858,0.459289,0.537049
0.238838,0.459394,0.536949
0.238814,0.459498,0.536853
0.238789,0.459601,0.536757
0.238764,0.459704,0.536655
0.238734,0.459808,0.536563
0.238704,0.459911,0.536466
0.238675,0.460012,0.536373
0.238643,0.460114,0.536279
0.238609,0.460216,0.536188
0.238576,0.460316,0.536091
0.238544,0.460415,0.535996
0.238506,0.460517,0.535903
0.238472,0.460615,0.53581
0.238432,0.460716,0.535717
0.238395,0.460816,0.535624
0.238357,0.460914,0.535531
0.238318,0.461014,0.535439
0.23828,0.461113,0.535343
0.23824,0.461214,0.53525
0.2382,0.461316,0.535155
0.238165,0.461414,0.535062
0.238123,0.461517,0.534964
0.238083,0.461619,0.534865
0.238044,0.46172,0.534768
0.238003,0.461822,0.534672
0.237964,0.461924,0.534579
0.237927,0.462025,0.534484
0.23788,0.462133,0.534389
0.237844,0.462234,0.534296
0.237802,0.462339,0.534203
0.237765,0.46244,0.534108
0.237724,0.462546,0.534014
0.237685,0.462652,0.533919
0.237654,0.462755,0.533823
0.237616,0.462861,0.533728
0.237581,0.462966,0.533632
0.237541,0.463073,0.533538
0.237504,0.463179,0.533442
0.237471,0.463284,0.533347
0.237434,0.46339,0.533248
0.237396,0.463497,0.533151
0.237363,0.463601,0.533053
0.237333,0.463704,0.532956
0.237295,0.463811,0.532863
0.23726,0.463917,0.532767
0.237225,0.464022,0.53267
0.23719,0.464125,0.532577
0.237152,0.464228,0.532482
0.237116,0.464331,0.532387
0.237082,0.46443,0.532289
0.23704,0.464536,0.532195
0.237001,0.464635,0.532103
0.236959,0.464737,0.53201
0.236919,0.464837,0.531913
0.236876,0.464938,0.53182
0.236834,0.465039,0.531724
0.236796,0.465136,0.53163
0.236753,0.465236,0.53153
0.23671,0.465336,0.531434
0.236669,0.465433,0.531344
0.236624,0.46553,0.531247
0.236575,0.465628,0.531156
0.23653,0.465724,0.531064
0.236481,0.465823,0.530972
0.236436,0.465915,0.530883
0.236389,0.466012,0.530792
0.236339,0.466108,0.530699
0.236293,0.466202,0.530611
0.23624,0.466298,0.530521
0.236197,0.466388,0.530431
0.236147,0.466483,0.530345
0.236095,0.466577,0.530252
0.236047,0.466672,0.530165
0.236003,0.466762,0.530074
0.235955,0.466853,0.529981
0.235907,0.466946,0.529893
0.235862,0.467038,0.529801
0.235818,0.467128,0.529711
0.235771,0.46722,0.52962
0.235732,0.46731,0.529528
0.235687,0.467403,0.529436
0.235643,0.467495,0.529346
0.235599,0.467587,0.529254
0.235554,0.467679,0.529164
0.235512,0.467769,0.529072
0.235472,0.467859,0.52898
0.235432,0.467949,0.52889
0.23539,0.468039,0.528798
0.23535,0.468131,0.528706
0.235309,0.468221,0.52861
0.235269,0.46831,0.528521
0.235228,0.468401,0.528428
0.235189,0.468489,0.528336
0.23515,0.468579,0.52824
0.23511,0.468668,0.528145
0.23507,0.468759,0.528051
0.235035,0.468847,0.527953
0.235,0.468935,0.527863
0.23496,0.469024,0.527764
0.234925,0.469112,0.527666
0.234891,0.4692,0.52757
0.234853,0.469288,0.527474
0.234813,0.469378,0.527381
0.234775,0.469463,0.527287
0.23474,0.469549,0.527194
0.234697,0.469637,0.527104
0.234658,0.469723,0.527012
0.234616,0.46981,0.526922
0.234579,0.469893,0.526833
0.234538,0.469979,0.526742
0.234501,0.470062,0.526654
0.234457,0.470147,0.526568
0.234416,0.470232,0.526478
0.234373,0.470315,0.526393
0.234329,0.470398,0.526305
0.234289,0.47048,0.526218
0.234246,0.470564,0.526136
0.234198,0.470647,0.52605
0.234154,0.470729,0.525966
0.234111,0.47081,0.525883
0.234065,0.470893,0.525802
0.234016,0.470974,0.525719
0.233969,0.471058,0.525641
0.233921,0.471139,0.525563
0.233873,0.471221,0.525478
0.233828,0.471301,0.525395
0.233781,0.471382,0.525317
0.233734,0.471464,0.525234
0.233689,0.471543,0.525154
0.233636,0.471626,0.525077
0.233585,0.471709,0.524995
0.233536,0.47179,0.524913
0.233488,0.471871,0.524835
0.233443,0.471951,0.524754
0.233395,0.472034,0.524673
0.233349,0.472115,0.52459
0.233302,0.472195,0.52451
0.233257,0.472276,0.52443
0.233212,0.472359,0.524349
0.23317,0.472439,0.524268
0.233131,0.472518,0.524187
0.233089,0.472598,0.524103
0.233046,0.472678,0.524021
0.233005,0.472757,0.523936
0.232962,0.472838,0.523853
0.232924,0.472916,0.523769
0.232883,0.472993,0.523688
0.232844,0.473071,0.523606
0.232806,0.473148,0.523522
0.232765,0.473225,0.523442
0.232733,0.473298,0.523358
0.232694,0.473377,0.523278
0.232653,0.473455,0.523197
0.23262,0.473529,0.523113
0.232582,0.473603,0.523034
0.232552,0.473676,0.522954
0.232516,0.473752,0.522874
0.232479,0.473825,0.522794
0.232451,0.473898,0.522715
0.23242,0.473972,0.522634
0.232389,0.474045,0.522555
0.232359,0.474119,0.522477
0.232328,0.474192,0.5224
0.232298,0.474266,0.522322
0.232271,0.474339,0.522246
0.232239,0.474414,0.52217
0.232212,0.474486,0.522096
0.232184,0.474558,0.52202
0.232153,0.474632,0.521948
0.232128,0.474703,0.521872
0.232101,0.474774,0.521801
0.232069,0.474848,0.521731
0.232041,0.474919,0.52166
0.232011,0.474991,0.52159
0.231982,0.475062,0.521519
0.231953,0.475133,0.521452
0.231921,0.475206,0.521385
0.231896,0.475275,0.52132
0.231862,0.475348,0.52125
0.231829,0.475422,0.521186
0.231797,0.475493,0.52112
0.231764,0.475565,0.521055
0.231724,0.475642,0.52099
0.23169,0.475716,0.520926
0.231651,0.475793,0.520861
0.231618,0.475865,0.520793
0.231582,0.475941,0.520729
0.231543,0.476019,0.520662
0.231508,0.476093,0.520596
0.231467,0.476173,0.520529
0.231431,0.47625,0.520464
0.231391,0.476329,0.5204
0.231355,0.476406,0.520334
0.231316,0.476484,0.520267
0.231276,0.476562,0.520206
0.231238,0.47664,0.520144
0.231195,0.47672,0.52008
0.231157,0.476798,0.520016
0.231117,0.476877,0.519951
0.231078,0.476957,0.519887
0.23104,0.477036,0.519821
0.231,0.477115,0.519756
0.230958,0.477194,0.519693
0.230919,0.477273,0.51963
0.230883,0.47735,0.519567
0.23084,0.477429,0.519502
0.230796,0.477508,0.51944
0.230758,0.477585,0.519374
0.230717,0.477661,0.519312
0.230669,0.47774,0.519243
0.230616,0.477823,0.519179
0.23057,0.477895,0.519114
0.230527,0.47797,0.519047
0.230483,0.47804,0.518976
0.230434,0.478113,0.518904
0.230384,0.478192,0.518833
0.230341,0.478268,0.518763
0.23029,0.478343,0.518694
0.230234,0.478419,0.518627
0.230177,0.478491,0.518557
0.230126,0.478561,0.518494
0.230075,0.478632,0.518433
0.230022,0.478701,0.518371
0.229959,0.478773,0.518302
0.229901,0.478843,0.518233
0.229844,0.478914,0.518169
0.229787,0.478983,0.518109
0.229728,0.479051,0.518042
0.229664,0.479119,0.517975
0.229607,0.479185,0.51791
0.229548,0.479254,0.517853
0.229489,0.479319,0.517792
0.22942,0.479387,0.517731
0.229355,0.479452,0.517671
0.229287,0.479519,0.517615
0.229221,0.479584,0.51756
0.229154,0.47965,0.517504
0.229086,0.479715,0.517447
0.229017,0.479781,0.517388
0.228951,0.479846,0.517335
0.228886,0.479911,0.51728
0.228811,0.47998,0.517225
0.228741,0.480045,0.517169
0.228667,0.480111,0.517113
0.228596,0.480178,0.517062
0.22852,0.480244,0.517009
0.228446,0.480309,0.516958
0.228368,0.480377,0.516908
0.228294,0.480442,0.516859
0.228221,0.480506,0.516809
0.228141,0.480573,0.516761
0.228059,0.48064,0.516712
0.227976,0.480708,0.516666
0.227894,0.480773,0.516615
0.227817,0.480837,0.51657
0.227732,0.480906,0.516528
0.227651,0.480971,0.51648
0.227569,0.481036,0.516434
0.227486,0.481103,0.51639
0.2274,0.481172,0.516344
0.227318,0.481238,0.516301
0.227231,0.481305,0.516256
0.227145,0.481373,0.516213
0.227061,0.48144,0.516169
0.226973,0.481507,0.516126
0.226885,0.481576,0.516081
0.226799,0.481641,0.516041
0.22671,0.481709,0.515996
0.226621,0.481778,0.515955
0.22653,0.481847,0.515911
0.226436,0.481917,0.515871
0.226348,0.481983,0.515826
0.226257,0.482052,0.515787
0.226169,0.482121,0.515744
0.226078,0.48219,0.515697
0.225983,0.48226,0.515654
0.225888,0.482331,0.51561
0.225798,0.482399,0.515567
0.2257,0.482472,0.515524
0.225603,0.482543,0.515482
0.22551,0.482613,0.515435
0.225414,0.482683,0.515395
0.225317,0.482755,0.515349
0.225216,0.482829,0.515306
0.225116,0.482901,0.51526
0.225016,0.482972,0.515213
0.224918,0.483044,0.515169
0.224814,0.483118,0.515126
0.224708,0.483193,0.51508
0.224607,0.483264,0.515038
0.224498,0.483341,0.514993
0.22439,0.483414,0.514951
0.224287,0.483488,0.51491
0.224177,0.483561,0.514868
0.22407,0.483635,0.514826
0.223957,0.48371,0.514785
0.223846,0.483783,0.514745
0.223735,0.483858,0.514705
0.223624,0.483932,0.514666
0.22351,0.484005,0.514628
0.223394,0.484081,0.51459
0.22328,0.484154,0.514552
0.223165,0.484229,0.514517
0.22305,0.484302,0.514479
0.222935,0.484376,0.514445
0.222817,0.48445,0.514408
0.222702,0.484524,0.514374
0.222585,0.484598,0.51434
0.222468,0.484671,0.514306
0.22235,0.484744,0.514273
0.22223,0.48482,0.514239
0.222113,0.484893,0.514208
0.221991,0.484971,0.514178
0.221868,0.485047,0.514146
0.22175,0.485121,0.514119
0.221623,0.485197,0.514083
0.221503,0.485272,0.514054
0.221381,0.485348,0.514023
0.221253,0.485425,0.513992
0.221128,0.485502,0.513964
0.221006,0.485576,0.51393
0.220881,0.485653,0.513902
0.220753,0.48573,0.513873
0.220631,0.485807,0.51384
0.220505,0.485883,0.51381
0.220375,0.485961,0.513779
0.220249,0.486037,0.513748
0.220122,0.486112,0.513717
0.219992,0.486191,0.51369
0.219868,0.486266,0.51366
0.219741,0.486342,0.513627
0.219613,0.486419,0.513597
0.219486,0.486496,0.513567
0.219361,0.486571,0.51354
0.219234,0.486647,0.513509
0.219109,0.486723,0.513479
0.21898,0.486799,0.51345
0.218858,0.486873,0.513418
0.21873,0.486949,0.513391
0.2186,0.487026,0.513361
0.218477,0.487098,0.513329
0.218352,0.487174,0.513304
0.21823,0.487247,0.513274
0.218103,0.487321,0.513244
0.217972,0.487398,0.513214
0.217844,0.487474,0.513188
0.217717,0.487547,0.51316
0.21759,0.487622,0.513133
0.217459,0.487697,0.513102
0.217327,0.487773,0.513078
0.217199,0.487847,0.513055
0.217068,0.487922,0.51303
0.216935,0.487999,0.513004
0.216799,0.488074,0.512977
0.216666,0.488149,0.512955
0.21653,0.488226,0.512929
0.216396,0.488302,0.512906
0.216259,0.488379,0.512881
0.216119,0.488455,0.512861
0.215983,0.488532,0.51284
0.215844,0.488608,0.512818
0.215703,0.488685,0.512795
0.215556,0.488765,0.512775
0.215414,0.488843,0.512756
0.215273,0.48892,0.512733
0.215129,0.488998,0.512715
0.214983,0.489077,0.512694
0.214838,0.489155,0.512678
0.214692,0.489232,0.512658
0.214545,0.489311,0.512638
0.214396,0.48939,0.51262
0.214252,0.489467,0.512601
0.2141,0.489547,0.512585
0.213955,0.489624,0.512568
0.213802,0.489705,0.512549
0.213649,0.489785,0.512532
0.2135,0.489865,0.512511
0.213348,0.489946,0.512499
0.213197,0.490025,0.512479
0.213042,0.490107,0.51246
0.21289,0.490187,0.512442
0.212739,0.490268,0.512427
0.212587,0.490348,0.512409
0.212435,0.490428,0.512388
0.212282,0.490512,0.512373
0.212128,0.490593,0.512356
0.211978,0.490673,0.512339
0.211822,0.490758,0.512319
0.211665,0.490841,0.512301
0.211513,0.490923,0.512286
0.21136,0.491005,0.512269
0.211205,0.491088,0.512251
0.211056,0.491169,0.512231
0.210896,0.491254,0.512214
0.210744,0.491336,0.512197
0.21059,0.491418,0.512177
0.210442,0.491499,0.512163
0.210287,0.491581,0.512146
0.210128,0.491667,0.51213
0.209983,0.491746,0.512114
0.209825,0.491831,0.512094
0.20967,0.491914,0.512078
0.20952,0.491993,0.512061
0.209367,0.492075,0.512045
0.209214,0.492157,0.512032
0.209059,0.492239,0.512015
0.208903,0.492321,0.512
0.208748,0.492403,0.511986
0.208596,0.492483,0.511973
0.208442,0.492564,0.511959
0.20828,0.492648,0.511942
0.208122,0.49273,0.511934
0.207967,0.492811,0.511918
0.207805,0.492896,0.511908
0.207643,0.492978,0.511895
0.207482,0.493062,0.511885
0.207319,0.493147,0.511876
0.207162,0.493227,0.511864
0.206994,0.493312,0.511854
0.206832,0.493396,0.511844
0.206667,0.49348,0.511833
0.206509,0.493562,0.511823
0.206344,0.493645,0.511816
0.206179,0.49373,0.511805
0.206016,0.493816,0.511797
0.20585,0.493899,0.511786
0.205687,0.493983,0.511781
0.205522,0.494067,0.511773
0.205357,0.494151,0.511761
0.205195,0.494234,0.511752
0.205033,0.494318,0.511744
0.204869,0.494402,0.511734
0.204705,0.494487,0.51173
0.204545,0.494568,0.511719
0.204384,0.494651,0.511713
0.204223,0.494736,0.511706
0.204068,0.494816,0.511698
0.203902,0.494901,0.51169
0.203747,0.494983,0.511682
0.203587,0.495066,0.511677
0.203427,0.495148,0.51167
0.203268,0.49523,0.511659
0.20311,0.495313,0.511653
0.202948,0.495396,0.511646
0.202792,0.495477,0.511637
0.202632,0.49556,0.511627
0.202475,0.495642,0.511619
0.202315,0.495723,0.511612
0.202155,0.495804,0.511606
0.201992,0.495888,0.511598
0.201828,0.49597,0.511591
0.201669,0.496052,0.511584
0.201508,0.496134,0.511575
0.201347,0.496213,0.511567
0.201182,0.496298,0.51156
0.201017,0.49638,0.511552
0.200855,0.496462,0.511545
0.20069,0.496544,0.511535
0.200527,0.496627,0.51153
0.200363,0.49671,0.511525
0.200194,0.496793,0.511517
0.200033,0.496874,0.511509
0.199868,0.496956,0.511501
0.199696,0.497042,0.511494
0.199537,0.497122,0.511488
0.199367,0.497206,0.511483
0.199202,0.497286,0.511476
0.199034,0.49737,0.511469
0.198863,0.497454,0.511461
0.198694,0.497538,0.511456
0.198525,0.497621,0.511448
0.198356,0.497705,0.511443
0.198187,0.497788,0.511438
0.198017,0.497871,0.511429
0.197848,0.497953,0.511422
0.197683,0.498035,0.511415
0.197511,0.498119,0.511408
0.197341,0.498201,0.511402
0.197168,0.498285,0.511393
0.196999,0.498366,0.511386
0.196827,0.498449,0.51138
0.196659,0.498531,0.511375
0.196487,0.498614,0.511365
0.196315,0.498698,0.511359
0.196144,0.498781,0.511352
0.195976,0.498862,0.511344
0.195805,0.498945,0.511339
0.195637,0.499026,0.511331
0.195471,0.499106,0.511327
0.195303,0.499188,0.511314
0.195135,0.499269,0.511309
0.194963,0.499354,0.511305
0.194797,0.499433,0.511295
0.194628,0.499514,0.511287
0.194459,0.499596,0.511281
0.194294,0.499678,0.511273
0.194125,0.499758,0.51126
0.193962,0.499838,0.511257
0.193798,0.499917,0.511251
0.193629,0.499999,0.511241
0.19346,0.500079,0.511231
0.19329,0.50016,0.511223
0.193124,0.500239,0.511213
0.192952,0.500321,0.511205
0.192781,0.500402,0.511197
0.192612,0.500483,0.511188
0.192444,0.500563,0.511178
0.192272,0.500645,0.511171
0.192099,0.500726,0.511161
0.191928,0.500807,0.511149
0.191757,0.500888,0.511139
0.191583,0.50097,0.51113
0.191413,0.50105,0.511118
0.191245,0.501129,0.511112
0.191074,0.50121,0.511099
0.190899,0.50129,0.511091
0.190728,0.501371,0.511079
0.190561,0.50145,0.51107
0.190393,0.501528,0.511059
0.190222,0.50161,0.51105
0.190057,0.501687,0.511041
0.18989,0.501768,0.51103
0.189721,0.501847,0.511023
0.189563,0.501922,0.511011
0.189403,0.501998,0.511001
0.18924,0.502075,0.510995
0.189077,0.502153,0.510985
0.188915,0.502229,0.510975
0.188756,0.502305,0.510967
0.1886,0.50238,0.510959
0.188438,0.502457,0.510952
0.188282,0.502532,0.510943
0.188123,0.502607,0.510932
0.187967,0.502682,0.510927
0.187806,0.502758,0.510918
0.187649,0.502833,0.510908
0.187492,0.502909,0.510906
0.187335,0.502984,0.510893
0.187179,0.503058,0.510889
0.18702,0.503135,0.51088
0.186862,0.503211,0.510872
0.186708,0.503285,0.510865
0.186545,0.503362,0.510855
0.186385,0.503439,0.51085
0.186227,0.503515,0.510842
0.18607,0.50359,0.510837
0.185914,0.503665,0.510829
0.185758,0.50374,0.510824
0.185598,0.503816,0.510815
0.185437,0.503893,0.510808
0.185283,0.503968,0.5108
0.185126,0.504042,0.510791
0.184973,0.504116,0.510784
0.184812,0.504194,0.510777
0.184656,0.504268,0.51077
0.184496,0.504346,0.510762
0.184343,0.50442,0.510756
0.184184,0.504497,0.510749
0.184026,0.504574,0.510741
0.183869,0.504649,0.510732
0.18371,0.504726,0.510724
0.183555,0.504803,0.510718
0.183397,0.50488,0.51071
0.183243,0.504954,0.510699
0.183089,0.505031,0.510694
0.182933,0.505108,0.510687
0.182776,0.505185,0.510679
0.182621,0.505261,0.510671
0.182462,0.505339,0.510665
0.18231,0.505414,0.51066
0.182151,0.505492,0.510649
0.181997,0.505567,0.510643
0.181843,0.505643,0.510635
0.181687,0.50572,0.510628
0.181538,0.505792,0.51062
0.181388,0.505867,0.510612
0.181232,0.505943,0.510605
0.18108,0.506017,0.5106
0.180931,0.506091,0.510595
0.180784,0.506164,0.510585
0.180631,0.506237,0.510577
0.180481,0.506313,0.510573
0.180331,0.506386,0.510566
0.180184,0.506457,0.510559
0.180036,0.50653,0.510553
0.179885,0.506602,0.510545
0.179739,0.506673,0.510541
0.179595,0.506744,0.510536
0.179448,0.506815,0.510528
0.1793,0.506886,0.510519
0.179153,0.506958,0.510515
0.179008,0.507029,0.510508
0.178861,0.507098,0.510502
0.178712,0.507168,0.510494
0.178562,0.50724,0.510486
0.178414,0.50731,0.51048
0.178266,0.507383,0.510476
0.178115,0.507452,0.510465
0.177969,0.507522,0.510464
0.17782,0.507593,0.510455
0.177676,0.507661,0.510448
0.177526,0.507732,0.510442
0.17738,0.5078,0.510435
0.177235,0.507869,0.510427
0.177088,0.507938,0.510422
0.176946,0.508005,0.510413
0.176797,0.508074,0.510407
0.176654,0.508142,0.5104
0.176511,0.508209,0.510392
0.17637,0.508275,0.510387
0.176229,0.508341,0.510382
0.176089,0.508406,0.510371
0.17595,0.508471,0.510364
0.175809,0.508537,0.510356
0.175676,0.508601,0.510351
0.175541,0.508665,0.510344
0.175406,0.508727,0.510334
0.175275,0.508788,0.51033
0.175147,0.508849,0.510323
0.175015,0.508911,0.510318
0.174884,0.508972,0.510312
0.17475,0.509034,0.510304
0.174622,0.509094,0.510298
0.174496,0.509153,0.510292
0.174364,0.509214,0.510286
0.174232,0.509274,0.510278
0.174106,0.509333,0.510272
