x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.46297516,-0.20719064,0.24565803,0.50540258,-0.49934570,0.49576362,0.49944022,301.48260843,0.88414657,-0.21703478,0.88414657,299.96270258,0.77853790,-0.21703478,0.77853790,301.78359681,1.10708459,-3.40037062,4.36029407,-3.40037062,12.86546208,-15.67733149,4.36029407,-15.67733149,19.59468115
0.46297918,-0.20718503,0.24565797,0.50540257,-0.49934604,0.49576364,0.49943987,301.50407391,0.89658826,-0.22025614,0.89658826,299.96286849,0.78961143,-0.22025614,0.78961143,301.80922642,1.11110367,-3.40506664,4.36686467,-3.40506664,12.85610722,-15.66528154,4.36686467,-15.66528154,19.57970988
0.46298325,-0.20717932,0.24565791,0.50540256,-0.49934639,0.49576365,0.49943952,301.52554759,0.90902435,-0.22348090,0.90902435,299.96305463,0.80068356,-0.22348090,0.80068356,301.83486000,1.11513600,-3.40976260,4.37343786,-3.40976260,12.84674641,-15.65322009,4.37343786,-15.65322009,19.56472399
0.46298737,-0.20717351,0.24565785,0.50540256,-0.49934674,0.49576367,0.49943916,301.54702946,0.92145485,-0.22670906,0.92145485,299.96326102,0.81175428,-0.22670906,0.81175428,301.86049755,1.11918162,-3.41445846,4.38001360,-3.41445846,12.83737968,-15.64114716,4.38001360,-15.64114716,19.54972350
0.46299154,-0.20716761,0.24565778,0.50540255,-0.49934709,0.49576368,0.49943880,301.56851955,0.93387974,-0.22994060,0.93387974,299.96348768,0.82282360,-0.22994060,0.82282360,301.88613904,1.12324055,-3.41915420,4.38659188,-3.41915420,12.82800705,-15.62906279,4.38659188,-15.62906279,19.53470845
0.46299576,-0.20716160,0.24565772,0.50540254,-0.49934745,0.49576370,0.49943844,301.59001785,0.94629900,-0.23317555,0.94629900,299.96373463,0.83389152,-0.23317555,0.83389152,301.91178448,1.12731283,-3.42384979,4.39317267,-3.42384979,12.81862855,-15.61696699,4.39317267,-15.61696699,19.51967886
0.46300003,-0.20715550,0.24565765,0.50540253,-0.49934781,0.49576371,0.49943807,301.61152436,0.95871264,-0.23641388,0.95871264,299.96400189,0.84495802,-0.23641388,0.84495802,301.93743385,1.13139848,-3.42854520,4.39975593,-3.42854520,12.80924421,-15.60485978,4.39975593,-15.60485978,19.50463477
0.46300435,-0.20714929,0.24565759,0.50540252,-0.49934818,0.49576373,0.49943770,301.63303911,0.97112063,-0.23965561,0.97112063,299.96428949,0.85602312,-0.23965561,0.85602312,301.96308714,1.13549754,-3.43324040,4.40634163,-3.43324040,12.79985408,-15.59274120,4.40634163,-15.59274120,19.48957619
0.46300872,-0.20714298,0.24565752,0.50540252,-0.49934855,0.49576374,0.49943732,301.65456208,0.98352296,-0.24290072,0.98352296,299.96459744,0.86708681,-0.24290072,0.86708681,301.98874434,1.13961005,-3.43793537,4.41292975,-3.43793537,12.79045816,-15.58061125,4.41292975,-15.58061125,19.47450316
0.46301314,-0.20713658,0.24565745,0.50540251,-0.49934892,0.49576376,0.49943694,301.67609330,0.99591963,-0.24614923,0.99591963,299.96492578,0.87814908,-0.24614923,0.87814908,302.01440544,1.14373603,-3.44263007,4.41952025,-3.44263007,12.78105651,-15.56846998,4.41952025,-15.56846998,19.45941570
0.46301761,-0.20713007,0.24565738,0.50540250,-0.49934930,0.49576377,0.49943656,301.69763276,1.00831062,-0.24940113,1.00831062,299.96527451,0.88920995,-0.24940113,0.88920995,302.04007042,1.14787551,-3.44732448,4.42611311,-3.44732448,12.77164914,-15.55631739,4.42611311,-15.55631739,19.44431385
0.46302213,-0.20712346,0.24565731,0.50540249,-0.49934968,0.49576379,0.49943617,301.71918047,1.02069592,-0.25265641,1.02069592,299.96564367,0.90026939,-0.25265641,0.90026939,302.06573927,1.15202852,-3.45201858,4.43270830,-3.45201858,12.76223608,-15.54415352,4.43270830,-15.54415352,19.42919764
0.46302670,-0.20711674,0.24565724,0.50540249,-0.49935006,0.49576380,0.49943578,301.74073644,1.03307552,-0.25591508,1.03307552,299.96603327,0.91132743,-0.25591508,0.91132743,302.09141199,1.15619510,-3.45671232,4.43930579,-3.45671232,12.75281738,-15.53197839,4.43930579,-15.53197839,19.41406709
0.46303131,-0.20710993,0.24565717,0.50540248,-0.49935045,0.49576382,0.49943538,301.76230067,1.04544941,-0.25917714,1.04544941,299.96644334,0.92238404,-0.25917714,0.92238404,302.11708856,1.16037529,-3.46140569,4.44590555,-3.46140569,12.74339305,-15.51979203,4.44590555,-15.51979203,19.39892223
0.46303598,-0.20710301,0.24565710,0.50540247,-0.49935084,0.49576383,0.49943498,301.78387318,1.05781758,-0.26244258,1.05781758,299.96687390,0.93343923,-0.26244258,0.93343923,302.14276897,1.16456910,-3.46609866,4.45250754,-3.46609866,12.73396314,-15.50759445,4.45250754,-15.50759445,19.38376310
0.46304069,-0.20709598,0.24565702,0.50540247,-0.49935123,0.49576385,0.49943458,301.80545396,1.07018001,-0.26571141,1.07018001,299.96732497,0.94449301,-0.26571141,0.94449301,302.16845320,1.16877657,-3.47079119,4.45911174,-3.47079119,12.72452766,-15.49538569,4.45911174,-15.49538569,19.36858972
