target_x,target_y,target_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,force_x,force_y,force_z,qw,qx,qy,qz
0.423604,0.0796753,0.247791,0.458042,0.000362074,0.225347,-0.0344371,0.0793133,0.0224439,-6.68117,10.4,3.52788,0.488912,-0.500673,0.430389,0.570137
0.423581,0.0799403,0.247789,0.45799,0.000709315,0.225352,-0.0344094,0.079231,0.0224377,-6.6676,10.4149,3.51158,0.488914,-0.500672,0.430363,0.570156
0.423557,0.0802052,0.247788,0.45794,0.00105918,0.225357,-0.0343829,0.0791461,0.0224308,-6.64076,10.3718,3.51936,0.488908,-0.500666,0.430341,0.570183
0.423533,0.0804702,0.247787,0.457887,0.00140994,0.225362,-0.0343537,0.0790603,0.0224252,-6.63057,10.3463,3.50511,0.488902,-0.500653,0.430319,0.570217
0.42351,0.0807352,0.247785,0.457836,0.00175828,0.225366,-0.0343268,0.0789769,0.0224199,-6.62111,10.3356,3.51428,0.488884,-0.500652,0.430304,0.570244
0.423486,0.0810001,0.247784,0.457783,0.00211309,0.225373,-0.0342972,0.078887,0.0224114,-6.61192,10.2903,3.49773,0.488873,-0.50064,0.430282,0.570281
0.423462,0.0812651,0.247783,0.457727,0.00246734,0.225377,-0.0342643,0.0787978,0.0224062,-6.5907,10.277,3.48186,0.488855,-0.500623,0.430266,0.570323
0.423439,0.0815301,0.247782,0.457674,0.0028269,0.225383,-0.0342356,0.0787032,0.0223982,-6.55373,10.1949,3.47328,0.488834,-0.500617,0.430247,0.570361
0.423415,0.0817951,0.24778,0.457615,0.00318263,0.225384,-0.0342004,0.0786125,0.0223963,-6.50224,10.1588,3.50253,0.48881,-0.500596,0.430233,0.57041
0.423391,0.0820601,0.247779,0.457559,0.00354244,0.22539,-0.0341674,0.0785177,0.0223888,-6.47421,10.11,3.48486,0.488787,-0.500579,0.430213,0.57046
0.423368,0.0823252,0.247778,0.457499,0.00390101,0.225389,-0.0341317,0.0784242,0.0223891,-6.42528,10.0776,3.54376,0.48876,-0.500556,0.4302,0.570514
0.423344,0.0825902,0.247776,0.457437,0.0042628,0.225385,-0.0340928,0.0783274,0.0223911,-6.37407,10.0271,3.57287,0.488738,-0.500526,0.430179,0.570574
0.42332,0.0828552,0.247775,0.457376,0.00462167,0.225384,-0.0340554,0.0782335,0.0223908,-6.31855,9.99347,3.60238,0.488715,-0.500498,0.430161,0.570632
0.423297,0.0831203,0.247774,0.457312,0.00498037,0.225381,-0.0340151,0.0781399,0.0223926,-6.27044,9.98833,3.62049,0.488695,-0.500466,0.430141,0.570693
0.423273,0.0833853,0.247772,0.457239,0.0053451,0.225373,-0.033966,0.0780402,0.0223999,-6.15206,9.93849,3.67304,0.488668,-0.500429,0.430119,0.570764
0.42325,0.0836504,0.247771,0.457174,0.00570616,0.225368,-0.0339244,0.0779442,0.0224033,-6.10887,9.92099,3.6972,0.48865,-0.500397,0.430097,0.570824
0.423226,0.0839154,0.24777,0.457106,0.00606935,0.225358,-0.0338799,0.0778461,0.0224118,-6.07454,9.87275,3.74378,0.488635,-0.50036,0.430072,0.570888
0.423202,0.0841805,0.247768,0.457036,0.00642954,0.22535,-0.033834,0.0777509,0.022418,-6.025,9.87073,3.75144,0.488621,-0.500327,0.430046,0.570949
0.423179,0.0844456,0.247767,0.456965,0.00678965,0.22534,-0.033786,0.0776559,0.0224272,-5.98817,9.85931,3.76839,0.48861,-0.500285,0.430023,0.571013
0.423155,0.0847106,0.247766,0.456896,0.00715029,0.225332,-0.0337404,0.0775603,0.0224341,-5.98634,9.86797,3.76889,0.488601,-0.500254,0.429999,0.571066
0.423131,0.0849757,0.247764,0.456827,0.00750957,0.225321,-0.0336957,0.0774661,0.0224434,-5.9661,9.85816,3.80588,0.488596,-0.500224,0.429971,0.571117
0.423108,0.0852408,0.247763,0.456759,0.00787095,0.225314,-0.0336515,0.0773699,0.0224488,-5.98472,9.84464,3.79462,0.4886,-0.500194,0.429939,0.571165
0.423084,0.0855059,0.247762,0.456694,0.00822442,0.225303,-0.0336096,0.0772815,0.0224585,-5.98445,9.87962,3.83257,0.488602,-0.500169,0.429913,0.571204
0.423061,0.085771,0.24776,0.456633,0.00857655,0.2253,-0.0335726,0.0771944,0.0224606,-6.04975,9.89852,3.778,0.488618,-0.500147,0.429885,0.57123
0.423037,0.0860361,0.247759,0.456571,0.00893249,0.225292,-0.0335339,0.0771036,0.0224672,-6.10437,9.91482,3.74983,0.488631,-0.500132,0.429856,0.571254
0.423013,0.0863012,0.247757,0.456517,0.00928458,0.225287,-0.0335037,0.0770166,0.0224704,-6.15313,9.92194,3.7442,0.488647,-0.500128,0.429831,0.571263
0.42299,0.0865663,0.247756,0.456458,0.00963415,0.225279,-0.0334682,0.0769322,0.0224766,-6.16467,9.94163,3.74825,0.488674,-0.50011,0.429805,0.571275
0.422966,0.0868314,0.247755,0.456411,0.00998185,0.225277,-0.0334444,0.0768496,0.0224779,-6.26722,9.97416,3.72367,0.488703,-0.500106,0.429779,0.571273
0.422943,0.0870965,0.247753,0.45636,0.0103286,0.22527,-0.0334169,0.0767679,0.0224829,-6.30917,10.0289,3.73779,0.488734,-0.500105,0.429752,0.571268
0.422919,0.0873617,0.247752,0.456309,0.010674,0.225266,-0.0333903,0.0766877,0.0224854,-6.35755,10.0537,3.71288,0.488769,-0.5001,0.429725,0.571262
0.422896,0.0876268,0.24775,0.456264,0.0110173,0.225263,-0.0333689,0.0766095,0.022487,-6.40256,10.0503,3.70627,0.488804,-0.5001,0.4297,0.571252
0.422872,0.0878919,0.247749,0.456216,0.0113588,0.225257,-0.0333437,0.0765331,0.0224919,-6.40615,10.0739,3.72711,0.488841,-0.500091,0.429678,0.571244
0.422848,0.0881571,0.247748,0.456164,0.0117082,0.225251,-0.0333154,0.0764488,0.0224961,-6.38191,10.0331,3.72501,0.488866,-0.500091,0.429655,0.57124
0.422825,0.0884222,0.247746,0.456118,0.0120516,0.225243,-0.0332931,0.0763706,0.0225029,-6.38227,10.0478,3.7714,0.488897,-0.500089,0.429639,0.571228
0.422801,0.0886873,0.247745,0.456068,0.0123979,0.225241,-0.033267,0.0762894,0.0225037,-6.36888,10.0114,3.73161,0.488928,-0.500084,0.429617,0.571222
0.422778,0.0889525,0.247743,0.456019,0.0127398,0.225241,-0.0332416,0.0762127,0.0225023,-6.36121,10.02,3.696,0.488952,-0.500084,0.429599,0.571215
0.422754,0.0892176,0.247742,0.455966,0.0130907,0.225235,-0.0332116,0.0761269,0.0225069,-6.32205,9.95682,3.72172,0.488967,-0.500075,0.429582,0.571222
0.422731,0.0894827,0.24774,0.45591,0.0134407,0.225229,-0.0331796,0.076042,0.022511,-6.28564,9.93928,3.72215,0.488981,-0.500069,0.429564,0.57123
0.422707,0.0897479,0.247739,0.455859,0.0137941,0.225232,-0.0331521,0.0759537,0.0225072,-6.25857,9.862,3.68596,0.488991,-0.500064,0.429545,0.57124
0.422683,0.090013,0.247737,0.455804,0.0141426,0.22523,-0.0331202,0.0758704,0.0225078,-6.23384,9.85723,3.68789,0.488998,-0.500059,0.429529,0.57125
0.42266,0.0902782,0.247736,0.455747,0.0144962,0.225227,-0.0330874,0.0757819,0.0225087,-6.17934,9.80051,3.69553,0.488993,-0.500054,0.429517,0.571269
0.422636,0.0905433,0.247735,0.455692,0.0148432,0.225231,-0.0330559,0.0757001,0.0225036,-6.16641,9.80798,3.64289,0.488995,-0.50005,0.429504,0.571279
0.422613,0.0908085,0.247733,0.455632,0.0151965,0.22523,-0.0330187,0.075612,0.0225032,-6.14912,9.78437,3.62369,0.488986,-0.500038,0.429495,0.571305
0.422589,0.0910736,0.247732,0.455575,0.0155489,0.225236,-0.0329853,0.0755248,0.0224958,-6.12039,9.75322,3.56849,0.488974,-0.500037,0.429482,0.571325
0.422566,0.0913388,0.24773,0.455514,0.0159021,0.225239,-0.0329486,0.0754366,0.0224913,-6.08559,9.72391,3.54876,0.488963,-0.500022,0.429471,0.571356
0.422542,0.0916039,0.247729,0.455452,0.0162592,0.225237,-0.0329098,0.0753447,0.0224913,-6.05159,9.67453,3.56779,0.488948,-0.500007,0.429461,0.57139
0.422519,0.0918691,0.247727,0.455393,0.016614,0.225236,-0.032874,0.0752551,0.0224911,-6.01206,9.6382,3.5882,0.488932,-0.499993,0.429454,0.571421
0.422495,0.0921342,0.247726,0.455333,0.0169701,0.225235,-0.032838,0.0751641,0.0224905,-5.99802,9.58185,3.59359,0.488919,-0.499977,0.429442,0.571455
0.422472,0.0923994,0.247724,0.45527,0.0173196,0.225236,-0.0327987,0.0750798,0.0224878,-5.94107,9.60847,3.59355,0.488902,-0.499959,0.429438,0.571488
0.422448,0.0926645,0.247723,0.455201,0.0176733,0.225232,-0.032753,0.0749912,0.0224905,-5.86901,9.59518,3.62288,0.488887,-0.499932,0.42943,0.571531
0.422424,0.0929297,0.247721,0.455132,0.0180313,0.225232,-0.0327075,0.0748984,0.0224894,-5.80855,9.55124,3.61432,0.48887,-0.499912,0.429418,0.571572
0.422401,0.0931948,0.24772,0.455065,0.0183886,0.225227,-0.0326639,0.0748062,0.022493,-5.74313,9.51823,3.65474,0.488854,-0.49989,0.429408,0.571612
0.422377,0.0934599,0.247718,0.454994,0.0187469,0.225224,-0.032617,0.074713,0.0224945,-5.70509,9.48256,3.64917,0.488839,-0.499858,0.429396,0.571662
0.422354,0.0937251,0.247717,0.454926,0.0191031,0.225219,-0.0325725,0.0746219,0.0224974,-5.67493,9.47751,3.6593,0.488823,-0.499837,0.429384,0.571704
0.42233,0.0939902,0.247715,0.454854,0.0194596,0.225216,-0.0325238,0.0745306,0.0224993,-5.63841,9.46726,3.66308,0.488814,-0.499807,0.429368,0.571749
0.422307,0.0942554,0.247714,0.454777,0.0198231,0.225209,-0.0324706,0.0744323,0.0225041,-5.57697,9.40955,3.6615,0.488802,-0.49978,0.429347,0.571799
0.422283,0.0945205,0.247712,0.454704,0.0201806,0.225202,-0.0324209,0.0743399,0.0225095,-5.52618,9.40806,3.69299,0.488795,-0.499751,0.429335,0.571839
0.42226,0.0947856,0.24771,0.454631,0.0205385,0.225198,-0.0323718,0.0742471,0.0225125,-5.53238,9.4118,3.68475,0.48879,-0.499725,0.429321,0.571876
0.422236,0.0950508,0.247709,0.454564,0.0208965,0.2252,-0.0323275,0.0741543,0.0225084,-5.55364,9.39376,3.63118,0.488793,-0.499709,0.429296,0.571907
0.422213,0.0953159,0.247707,0.454496,0.0212541,0.225201,-0.032283,0.0740618,0.0225065,-5.58344,9.39516,3.59448,0.488796,-0.49969,0.429275,0.571937
0.422189,0.095581,0.247706,0.45443,0.0216127,0.225205,-0.0322411,0.0739683,0.0225002,-5.64179,9.38133,3.51934,0.488803,-0.499679,0.429248,0.57196
0.422166,0.0958462,0.247704,0.454366,0.0219673,0.22521,-0.0322008,0.0738788,0.022494,-5.65338,9.38603,3.48644,0.488811,-0.499668,0.429224,0.57198
0.422142,0.0961113,0.247703,0.454303,0.0223238,0.225215,-0.0321606,0.0737875,0.0224877,-5.67769,9.35248,3.46974,0.488829,-0.499658,0.429194,0.571997
0.422118,0.0963764,0.247701,0.454239,0.0226847,0.22522,-0.0321207,0.0736917,0.0224814,-5.72295,9.32336,3.46032,0.488839,-0.499654,0.429167,0.572012
0.422095,0.0966415,0.247699,0.454186,0.0230456,0.22523,-0.0320914,0.0735959,0.0224689,-5.79058,9.2865,3.40922,0.488857,-0.499664,0.429135,0.572012
0.422071,0.0969066,0.247698,0.454129,0.0233996,0.225239,-0.0320572,0.073507,0.0224589,-5.81548,9.3162,3.37987,0.488883,-0.49966,0.429105,0.572016
0.422048,0.0971717,0.247696,0.454074,0.0237617,0.22525,-0.0320264,0.0734101,0.0224465,-5.83462,9.24514,3.35904,0.488902,-0.499668,0.429072,0.572017
0.422024,0.0974368,0.247695,0.454022,0.0241199,0.225262,-0.0319975,0.0733169,0.0224326,-5.87807,9.23052,3.32426,0.488929,-0.499671,0.42904,0.572016
0.422001,0.0977019,0.247693,0.453964,0.0244866,0.225273,-0.0319635,0.0732153,0.0224205,-5.87278,9.16186,3.30894,0.488946,-0.499671,0.429009,0.572024
0.421977,0.097967,0.247691,0.453915,0.024847,0.22529,-0.0319377,0.07312,0.0224019,-5.88307,9.15055,3.26691,0.488973,-0.499682,0.428976,0.572017
0.421954,0.0982321,0.24769,0.453862,0.0252116,0.225301,-0.0319083,0.0730205,0.0223884,-5.88143,9.10994,3.26799,0.488995,-0.499685,0.428944,0.572019
0.42193,0.0984972,0.247688,0.453812,0.0255764,0.225317,-0.0318821,0.0729208,0.0223716,-5.89805,9.07615,3.25215,0.489012,-0.499691,0.428915,0.572021
0.421906,0.0987623,0.247687,0.453752,0.0259451,0.225333,-0.0318454,0.0728172,0.0223535,-5.82051,9.01838,3.23734,0.489026,-0.499685,0.428883,0.572039
0.421883,0.0990274,0.247685,0.453692,0.0263168,0.225342,-0.0318087,0.0727106,0.0223425,-5.78746,8.96897,3.24423,0.489035,-0.499682,0.428854,0.572055
0.421859,0.0992924,0.247683,0.453637,0.0266875,0.225359,-0.0317781,0.072605,0.0223246,-5.7629,8.91265,3.23888,0.489043,-0.499682,0.428829,0.572067
0.421836,0.0995575,0.247682,0.453577,0.027056,0.22537,-0.031741,0.0725015,0.022312,-5.72071,8.88026,3.25022,0.489048,-0.49967,0.428806,0.57209
0.421812,0.0998226,0.24768,0.453525,0.0274223,0.225389,-0.0317124,0.0724003,0.0222913,-5.75727,8.8953,3.20773,0.489052,-0.499666,0.428784,0.572107
0.421789,0.100088,0.247678,0.453463,0.027795,0.225401,-0.0316746,0.0722927,0.0222771,-5.72215,8.84961,3.21626,0.489051,-0.499654,0.428763,0.572134
0.421765,0.100353,0.247677,0.453403,0.0281623,0.225416,-0.0316379,0.0721904,0.0222606,-5.70668,8.84851,3.19445,0.489052,-0.499632,0.428749,0.572162
0.421741,0.100618,0.247675,0.453347,0.0285315,0.225433,-0.031606,0.0720862,0.0222416,-5.71792,8.81645,3.15898,0.489044,-0.499625,0.428733,0.572188
0.421718,0.100883,0.247673,0.453287,0.0288931,0.225443,-0.0315687,0.0719896,0.0222303,-5.69852,8.85478,3.19192,0.489036,-0.499602,0.428729,0.572218
0.421694,0.101148,0.247672,0.453223,0.0292657,0.225461,-0.0315288,0.0718821,0.0222112,-5.67452,8.80663,3.15465,0.489023,-0.499588,0.428716,0.57225
0.421671,0.101413,0.24767,0.453163,0.0296317,0.225476,-0.0314927,0.0717811,0.0221939,-5.64147,8.80186,3.15548,0.489012,-0.499571,0.428708,0.572281
0.421647,0.101678,0.247668,0.453102,0.0299965,0.225487,-0.0314549,0.0716814,0.0221818,-5.62056,8.79998,3.17294,0.489002,-0.499552,0.428702,0.572311
0.421624,0.101943,0.247667,0.453037,0.0303604,0.225494,-0.0314135,0.0715824,0.0221724,-5.55019,8.79259,3.22815,0.48898,-0.499532,0.4287,0.572349
0.4216,0.102208,0.247665,0.452973,0.0307243,0.225502,-0.0313734,0.0714836,0.0221626,-5.52961,8.78253,3.24755,0.488968,-0.499509,0.428692,0.572385
0.421576,0.102473,0.247663,0.452905,0.0310917,0.225506,-0.0313284,0.0713812,0.0221575,-5.48356,8.77326,3.28868,0.488945,-0.499483,0.428689,0.57243
0.421553,0.102738,0.247662,0.452836,0.0314573,0.225511,-0.0312834,0.0712805,0.0221504,-5.39736,8.76797,3.33673,0.488926,-0.499463,0.428681,0.57247
0.421529,0.103003,0.24766,0.452765,0.0318165,0.225512,-0.0312362,0.0711863,0.0221482,-5.35051,8.78411,3.37851,0.488913,-0.49943,0.428676,0.572513
0.421506,0.103268,0.247658,0.452695,0.032177,0.22551,-0.0311892,0.0710909,0.0221478,-5.29668,8.78936,3.42964,0.488897,-0.499401,0.428672,0.572554
0.421482,0.103533,0.247657,0.452622,0.0325345,0.225506,-0.0311403,0.0709983,0.0221509,-5.25134,8.80958,3.47891,0.488881,-0.49937,0.428673,0.572594
0.421458,0.103798,0.247655,0.452547,0.032895,0.225497,-0.0310887,0.0709027,0.0221573,-5.23753,8.83201,3.52802,0.488867,-0.49934,0.428673,0.572633
0.421435,0.104063,0.247653,0.45248,0.0332462,0.225491,-0.0310453,0.0708165,0.0221625,-5.24209,8.90179,3.56829,0.488861,-0.499312,0.428676,0.572659
0.421411,0.104328,0.247651,0.452403,0.0336073,0.225481,-0.0309924,0.0707204,0.0221703,-5.17786,8.86168,3.61411,0.488853,-0.499278,0.428673,0.572699
0.421387,0.104593,0.24765,0.452328,0.0339695,0.225471,-0.0309405,0.0706231,0.0221788,-5.16098,8.83151,3.64801,0.488846,-0.499251,0.428667,0.572733
0.421364,0.104858,0.247648,0.452257,0.0343276,0.225461,-0.0308929,0.0705299,0.0221866,-5.13725,8.83993,3.67413,0.488841,-0.499229,0.428664,0.572759
0.42134,0.105122,0.247646,0.452188,0.0346822,0.225454,-0.0308481,0.0704402,0.0221924,-5.18906,8.85113,3.65714,0.488849,-0.499205,0.428655,0.572779
0.421316,0.105387,0.247644,0.452123,0.035037,0.225444,-0.0308067,0.0703504,0.0222006,-5.24035,8.87207,3.67694,0.488854,-0.49919,0.428647,0.572794
0.421293,0.105652,0.247643,0.452057,0.0353902,0.225439,-0.0307646,0.070262,0.0222032,-5.27467,8.8901,3.65238,0.488867,-0.499177,0.428635,0.572803
0.421269,0.105917,0.247641,0.45199,0.0357489,0.225433,-0.0307209,0.0701682,0.0222079,-5.28636,8.86973,3.64466,0.488876,-0.499165,0.428622,0.572816
0.421245,0.106182,0.247639,0.451931,0.0361013,0.225434,-0.030686,0.0700807,0.0222049,-5.33644,8.87217,3.58308,0.488898,-0.499165,0.428604,0.572811
0.421222,0.106447,0.247637,0.451868,0.036454,0.225434,-0.0306463,0.0699929,0.0222031,-5.34369,8.87747,3.55219,0.488923,-0.499159,0.428583,0.572809
0.421198,0.106712,0.247636,0.451807,0.0368107,0.225432,-0.0306089,0.0699011,0.022204,-5.33588,8.81419,3.5534,0.488945,-0.499159,0.42856,0.572808
0.421174,0.106977,0.247634,0.45175,0.0371607,0.225433,-0.0305753,0.0698159,0.0222007,-5.38216,8.84432,3.55317,0.488973,-0.499155,0.428541,0.572803
0.421151,0.107241,0.247632,0.451691,0.0375218,0.225433,-0.0305399,0.0697197,0.0221988,-5.40881,8.77273,3.51912,0.488999,-0.499154,0.428513,0.572802
0.421127,0.107506,0.24763,0.451639,0.0378776,0.225437,-0.0305118,0.0696287,0.0221931,-5.4419,8.7524,3.49683,0.489028,-0.499158,0.428485,0.572794
0.421103,0.107771,0.247628,0.451582,0.0382335,0.225442,-0.0304787,0.0695377,0.0221864,-5.43765,8.73027,3.46138,0.489058,-0.499156,0.428458,0.572791
0.42108,0.108036,0.247627,0.451522,0.0385858,0.225447,-0.0304418,0.0694501,0.0221794,-5.38183,8.75901,3.43987,0.489084,-0.499159,0.428431,0.572786
0.421056,0.108301,0.247625,0.451456,0.0389512,0.225453,-0.0304005,0.0693495,0.0221723,-5.30094,8.65418,3.42754,0.489103,-0.499156,0.4284,0.572796
0.421032,0.108566,0.247623,0.451394,0.0393065,0.225457,-0.0303621,0.0692591,0.0221664,-5.28498,8.67126,3.4159,0.489129,-0.499149,0.428375,0.572799
0.421009,0.10883,0.247621,0.451332,0.0396612,0.225466,-0.0303239,0.0691692,0.0221554,-5.25747,8.67851,3.38522,0.489146,-0.499145,0.42835,0.572806
0.420985,0.109095,0.247619,0.451269,0.0400185,0.225472,-0.0302842,0.0690766,0.0221476,-5.25018,8.67048,3.3769,0.489164,-0.499134,0.428324,0.572819
0.420961,0.10936,0.247618,0.4512,0.0403828,0.225483,-0.0302389,0.0689771,0.0221347,-5.20103,8.61621,3.31867,0.489172,-0.499128,0.428297,0.572839
0.420937,0.109625,0.247616,0.451136,0.0407426,0.225493,-0.0301989,0.068882,0.0221224,-5.17789,8.58629,3.29766,0.489181,-0.499124,0.428273,0.572852
0.420914,0.109889,0.247614,0.451066,0.0411007,0.225505,-0.030152,0.0687887,0.0221085,-5.12212,8.57936,3.25683,0.489188,-0.499105,0.428255,0.572876
0.42089,0.110154,0.247612,0.451004,0.0414594,0.225522,-0.0301139,0.0686947,0.0220898,-5.14417,8.55624,3.19005,0.489195,-0.499103,0.428232,0.572889
0.420866,0.110419,0.24761,0.450935,0.0418148,0.225536,-0.0300685,0.0686041,0.0220748,-5.11403,8.55444,3.16867,0.489197,-0.499085,0.428219,0.572913
0.420842,0.110684,0.247608,0.450866,0.042174,0.225547,-0.0300235,0.0685096,0.0220619,-5.11731,8.54442,3.17277,0.489192,-0.499077,0.428206,0.572934
0.420819,0.110948,0.247607,0.450803,0.0425261,0.225559,-0.0299841,0.0684222,0.0220474,-5.10452,8.5655,3.17714,0.489191,-0.499063,0.428201,0.572951
0.420795,0.111213,0.247605,0.450734,0.042883,0.225572,-0.0299394,0.06833,0.0220327,-5.07849,8.53579,3.17428,0.489186,-0.499042,0.428193,0.572979
0.420771,0.111478,0.247603,0.450665,0.0432419,0.225584,-0.0298941,0.0682358,0.0220194,-5.03791,8.48411,3.1713,0.489175,-0.49903,0.428184,0.573005
0.420747,0.111742,0.247601,0.450597,0.0435971,0.225597,-0.0298499,0.0681452,0.0220036,-5.01593,8.47887,3.1623,0.489171,-0.499014,0.428177,0.573028
0.420723,0.112007,0.247599,0.450525,0.0439556,0.225608,-0.029802,0.0680514,0.0219914,-4.99097,8.47393,3.16374,0.489156,-0.498996,0.428173,0.573059
0.4207,0.112272,0.247597,0.450458,0.0443138,0.225619,-0.0297583,0.0679578,0.0219779,-4.94409,8.44039,3.18731,0.489145,-0.498982,0.42817,0.573083
0.420676,0.112536,0.247595,0.450386,0.0446738,0.225626,-0.0297099,0.0678625,0.0219694,-4.89924,8.39644,3.21552,0.489131,-0.49896,0.428167,0.573116
0.420652,0.112801,0.247594,0.450313,0.0450344,0.225634,-0.0296612,0.0677664,0.0219592,-4.88657,8.39509,3.22891,0.489114,-0.498942,0.428165,0.573148
0.420628,0.113065,0.247592,0.450242,0.0453987,0.225645,-0.029614,0.0676667,0.0219471,-4.84722,8.32798,3.23183,0.489099,-0.498926,0.428159,0.573179
0.420604,0.11333,0.24759,0.450164,0.0457616,0.22565,-0.0295598,0.0675685,0.0219394,-4.78111,8.30513,3.24181,0.489087,-0.498902,0.428152,0.573217
0.42058,0.113595,0.247588,0.450087,0.0461288,0.225654,-0.0295071,0.0674658,0.0219342,-4.72208,8.24189,3.27444,0.48907,-0.498885,0.428143,0.573252
0.420556,0.113859,0.247586,0.450009,0.0464935,0.225657,-0.0294528,0.0673657,0.021929,-4.68512,8.23565,3.30513,0.489058,-0.498856,0.428135,0.573293
0.420533,0.114124,0.247584,0.449933,0.0468628,0.225663,-0.0294005,0.067261,0.0219211,-4.67979,8.19443,3.29454,0.489047,-0.498838,0.428124,0.573327
0.420509,0.114388,0.247582,0.449861,0.0472289,0.22567,-0.0293521,0.0671594,0.021912,-4.68526,8.15733,3.28787,0.489039,-0.498827,0.428115,0.57335
0.420485,0.114653,0.24758,0.449785,0.0475998,0.225672,-0.0292999,0.067053,0.0219083,-4.67813,8.09165,3.32025,0.489035,-0.498809,0.428102,0.573379
0.420461,0.114917,0.247578,0.449712,0.0479719,0.225681,-0.0292514,0.0669454,0.0218971,-4.67723,8.02537,3.27592,0.489026,-0.498802,0.428087,0.573404
0.420437,0.115182,0.247577,0.449639,0.0483409,0.225686,-0.0292018,0.0668409,0.0218901,-4.69213,8.0069,3.26319,0.489024,-0.49879,0.42807,0.573428
0.420413,0.115446,0.247575,0.449565,0.0487176,0.22569,-0.0291521,0.0667287,0.0218849,-4.71986,7.95477,3.27474,0.489017,-0.498783,0.428052,0.573454
0.420389,0.115711,0.247573,0.4495,0.0490855,0.225699,-0.0291111,0.0666253,0.0218734,-4.77751,7.96732,3.23738,0.489023,-0.498781,0.428035,0.573463
0.420365,0.115975,0.247571,0.449435,0.0494473,0.225706,-0.0290703,0.0665279,0.0218646,-4.82926,8.01072,3.23097,0.489035,-0.498771,0.428023,0.57347
0.420341,0.11624,0.247569,0.449375,0.0498166,0.225716,-0.0290342,0.0664231,0.0218533,-4.87798,7.96757,3.2346,0.489046,-0.49878,0.428006,0.573466
0.420317,0.116504,0.247567,0.449317,0.0501802,0.225724,-0.0289997,0.066324,0.0218431,-4.9468,7.98391,3.22692,0.489062,-0.498783,0.427996,0.573458
0.420293,0.116769,0.247565,0.449254,0.0505479,0.22573,-0.0289612,0.0662207,0.021835,-4.98654,7.9826,3.23273,0.489078,-0.498779,0.427983,0.573456
0.420269,0.117033,0.247563,0.449205,0.0509112,0.225743,-0.0289354,0.0661217,0.0218195,-5.06242,7.98787,3.1878,0.489104,-0.498778,0.427975,0.573441
0.420245,0.117297,0.247561,0.449151,0.0512739,0.225752,-0.0289062,0.0660235,0.0218089,-5.10401,7.99766,3.19039,0.489128,-0.498779,0.427967,0.573425
0.420221,0.117562,0.247559,0.449101,0.051633,0.225764,-0.0288797,0.0659288,0.0217955,-5.17584,8.05248,3.16855,0.489154,-0.49878,0.427962,0.573406
0.420197,0.117826,0.247557,0.449054,0.0519932,0.225774,-0.0288568,0.0658329,0.021783,-5.19831,8.05017,3.17236,0.489179,-0.498779,0.427959,0.573389
0.420173,0.11809,0.247555,0.449003,0.0523501,0.225783,-0.0288294,0.0657404,0.0217724,-5.20213,8.06576,3.16893,0.489206,-0.498776,0.427957,0.573371
0.420149,0.118355,0.247553,0.448953,0.0527121,0.225794,-0.0288035,0.0656427,0.0217594,-5.19444,8.02248,3.16535,0.489226,-0.498778,0.427954,0.573353
0.420125,0.118619,0.247551,0.448899,0.0530671,0.225801,-0.0287742,0.0655521,0.02175,-5.1728,8.04978,3.18909,0.489246,-0.498767,0.427963,0.573339
